Date,Location,Traffic Volume,Vehicle Type,Weather,Temperature,Speed,Accident,Holiday,Congestion Level
2025-05-19,Industrial,723,Car,Sunny,19,45.1,No,No,Low
2024-09-16,Downtown,870,Truck,Sunny,25,47.2,No,No,Low
2024-09-01,West,646,Truck,Sunny,30,59.2,No,No,Low
2024-01-10,North,909,Truck,Sunny,36,42.6,No,No,Low
2025-10-16,Downtown,984,Bus,Sunny,41,46.6,No,No,Medium
2026-02-12,Airport,134,Truck,Sunny,35,75.6,No,Yes,Low
2026-01-12,West,429,Car,Foggy,27,55.8,No,No,Low
2025-08-31,Airport,535,Truck,Rainy,21,65.6,No,No,Low
2024-11-10,South,257,Truck,Sunny,32,73.7,No,No,Low
2024-08-03,South,525,Truck,Rainy,36,67.0,No,No,Low
2025-12-02,Airport,850,Truck,Rainy,41,43.0,No,Yes,Medium
2024-03-10,North,858,Bike,Rainy,32,51.7,No,No,Medium
2025-09-02,Downtown,415,Bus,Cloudy,30,69.4,No,No,Low
2024-07-07,Downtown,219,Car,Sunny,29,76.2,No,No,Low
2024-07-10,East,320,Bus,Sunny,42,63.2,No,No,Low
2025-09-23,South,770,Truck,Sunny,18,49.2,No,No,Low
2025-11-27,West,589,Truck,Cloudy,30,52.4,No,No,Low
2024-11-08,West,395,Truck,Sunny,30,72.2,Yes,No,Medium
2024-12-10,East,972,Truck,Sunny,42,33.1,No,No,Medium
2024-06-19,South,554,Bus,Cloudy,32,58.8,No,Yes,Low
2025-01-08,East,261,Bike,Cloudy,30,66.6,No,No,Low
2024-08-22,North,314,Bus,Sunny,19,69.4,No,No,Low
2025-02-14,West,458,Bus,Cloudy,33,69.7,No,No,Low
2024-07-26,South,979,Bus,Rainy,23,35.8,No,No,High
2025-11-13,South,816,Truck,Sunny,23,55.4,No,Yes,Low
2025-04-27,South,901,Car,Rainy,28,40.0,No,No,Medium
2024-05-30,Industrial,355,Car,Sunny,29,69.8,No,No,Low
2025-06-26,North,618,Car,Sunny,22,47.3,No,No,Low
2024-12-30,Industrial,481,Bike,Sunny,41,67.8,Yes,No,Medium
2026-02-24,Industrial,435,Bus,Sunny,33,61.6,No,No,Low
2024-08-09,Industrial,668,Car,Sunny,28,49.3,No,No,Low
2024-05-17,Downtown,977,Truck,Rainy,21,46.9,No,No,Medium
2024-04-07,Industrial,778,Car,Cloudy,33,40.9,No,No,Medium
2024-05-12,West,888,Bus,Sunny,41,40.5,No,No,Low
2024-08-20,West,817,Bike,Rainy,24,49.3,No,No,Medium
2024-06-14,South,1143,Truck,Rainy,24,40.3,No,No,Medium
2024-10-16,Downtown,791,Bike,Sunny,21,45.4,No,No,Low
2025-07-28,West,678,Bike,Sunny,34,46.9,No,No,Low
2024-11-03,Airport,1107,Bike,Rainy,31,41.7,No,No,Medium
2024-06-24,North,845,Truck,Sunny,37,53.2,No,No,Low
2025-09-10,East,516,Car,Sunny,27,67.4,No,No,Low
2026-05-04,West,363,Car,Rainy,38,66.5,No,No,Low
2024-10-27,Airport,435,Bike,Foggy,36,56.6,No,No,Low
2025-12-16,North,970,Bike,Sunny,30,37.2,No,No,Medium
2025-01-09,North,509,Car,Sunny,37,59.6,No,No,Low
2024-04-12,North,457,Bike,Sunny,32,58.7,No,No,Low
2024-11-14,East,725,Truck,Sunny,18,59.0,Yes,No,Medium
2024-05-08,North,447,Truck,Cloudy,27,61.1,No,No,Low
2025-09-23,East,655,Bike,Rainy,29,45.8,No,No,Medium
2024-06-19,Industrial,287,Truck,Cloudy,18,66.5,No,No,Low
2025-09-11,West,793,Car,Rainy,32,49.3,No,No,Medium
2024-05-29,East,415,Bus,Rainy,39,64.4,No,No,Low
2025-10-18,East,796,Bike,Cloudy,41,51.2,No,No,Low
2025-08-07,North,684,Truck,Foggy,18,50.6,No,No,Medium
2026-06-04,South,325,Bus,Cloudy,32,75.0,No,No,Low
2024-08-14,East,465,Bus,Sunny,39,58.4,No,No,Low
2025-03-09,Airport,1033,Bus,Sunny,18,41.7,No,No,Medium
2026-01-01,Downtown,50,Bus,Sunny,30,77.0,No,Yes,Low
2024-11-30,East,320,Car,Sunny,33,67.2,No,No,Low
2024-10-06,Industrial,855,Truck,Rainy,36,48.8,No,No,Medium
2026-05-26,South,608,Bus,Cloudy,42,49.7,No,No,Low
2026-04-22,Downtown,678,Truck,Rainy,37,46.9,No,No,Medium
2025-12-31,South,691,Bike,Rainy,21,51.4,No,No,Medium
2025-06-11,North,807,Truck,Sunny,21,43.7,No,Yes,Low
2025-11-18,Industrial,412,Truck,Rainy,22,55.5,No,No,Low
2025-03-22,Downtown,779,Truck,Sunny,30,51.8,No,No,Low
2025-09-01,Downtown,587,Truck,Sunny,18,49.5,No,No,Low
2024-02-15,Airport,456,Bike,Rainy,37,69.8,No,No,Medium
2025-05-27,West,455,Bus,Sunny,39,60.8,No,No,Low
2025-06-19,West,779,Bike,Rainy,39,53.8,No,No,Medium
2024-02-16,Downtown,321,Bike,Sunny,42,74.2,No,No,Low
2025-06-20,East,775,Bus,Rainy,38,50.0,Yes,No,High
2024-06-07,East,989,Bus,Sunny,25,32.4,No,No,High
2024-08-15,West,818,Bike,Foggy,38,42.3,No,No,Medium
2024-12-20,West,653,Bus,Sunny,33,46.9,No,No,Low
2025-01-23,Industrial,671,Bike,Sunny,42,48.2,No,Yes,Low
2025-03-11,East,529,Car,Sunny,30,57.8,No,No,Low
2025-05-30,Industrial,286,Bike,Sunny,19,76.6,Yes,No,Medium
2025-03-14,North,409,Bike,Rainy,39,67.6,No,No,Low
2025-12-05,Downtown,1088,Bus,Rainy,33,28.5,No,No,Medium
2024-05-27,Downtown,512,Bus,Foggy,28,52.5,No,No,Low
2024-10-29,West,1037,Car,Cloudy,24,45.5,No,No,Medium
2025-10-08,West,471,Bike,Sunny,18,62.2,No,No,Low
2025-06-22,Downtown,827,Car,Sunny,23,45.9,No,Yes,Low
2025-05-18,South,450,Car,Sunny,31,67.0,No,No,Low
2024-06-05,East,294,Bus,Sunny,23,64.2,No,No,Low
2026-03-07,East,362,Car,Sunny,25,68.5,Yes,No,Medium
2026-01-31,Airport,705,Car,Sunny,36,51.8,No,Yes,Low
2025-06-12,Airport,820,Car,Sunny,40,42.2,No,No,Low
2024-08-10,East,1027,Truck,Rainy,36,36.9,No,No,High
2024-03-25,East,447,Bike,Cloudy,27,58.1,No,No,Low
2024-05-28,Industrial,194,Bus,Sunny,41,78.2,No,No,Low
2025-04-18,South,493,Car,Sunny,21,56.3,No,Yes,Low
2025-11-26,West,1011,Car,Rainy,25,44.6,No,No,Medium
2025-01-27,South,973,Bike,Rainy,36,36.1,No,No,High
2026-04-03,Industrial,733,Truck,Rainy,37,51.7,No,No,Medium
2025-02-23,Industrial,550,Bus,Sunny,20,56.0,No,No,Low
2025-06-12,Airport,954,Car,Sunny,20,40.8,No,No,Medium
2024-11-18,East,207,Car,Sunny,31,71.7,No,No,Low
2026-04-06,Downtown,132,Truck,Cloudy,20,69.7,No,No,Low
2026-04-08,South,857,Truck,Cloudy,28,45.7,No,No,Low
2025-04-10,Downtown,853,Bus,Sunny,26,53.9,No,No,Low
2024-01-04,North,677,Car,Rainy,37,49.9,No,No,Medium
2024-11-03,Airport,478,Bike,Sunny,32,54.9,No,No,Low
2024-02-16,East,780,Bus,Sunny,35,50.8,No,No,Low
2025-02-20,South,459,Bus,Sunny,19,62.6,No,No,Low
2025-02-13,South,588,Bike,Rainy,36,56.5,No,No,Medium
2024-03-12,Industrial,540,Bus,Sunny,32,52.4,No,No,Low
2025-05-12,East,390,Truck,Cloudy,24,72.4,No,No,Low
2024-04-23,Downtown,590,Bike,Rainy,18,50.4,No,No,Low
2024-10-20,Airport,536,Truck,Sunny,25,66.6,No,No,Low
2025-11-10,East,929,Truck,Sunny,21,34.8,No,No,Medium
2026-01-14,North,1108,Car,Rainy,40,32.7,No,No,High
2025-10-03,North,707,Bike,Rainy,38,46.7,No,No,Medium
2024-08-09,Airport,1018,Bike,Cloudy,40,37.3,No,No,High
2026-04-22,East,1021,Truck,Foggy,33,43.2,No,No,High
2025-04-09,South,496,Car,Foggy,24,67.2,No,No,Medium
2025-02-03,East,505,Car,Sunny,25,55.8,No,No,Low
2026-06-20,East,735,Bus,Sunny,35,53.6,No,No,Low
2025-02-06,North,984,Bike,Sunny,38,43.6,No,No,Medium
2024-01-06,Industrial,1119,Bus,Sunny,21,39.2,No,No,Medium
2026-02-04,South,423,Truck,Sunny,28,60.1,No,No,Low
2024-02-24,Industrial,961,Car,Rainy,42,35.6,No,No,High
2025-03-10,Downtown,983,Bike,Sunny,42,48.7,No,No,Low
2024-05-22,Downtown,392,Car,Cloudy,42,65.3,No,No,Low
2026-05-02,Downtown,369,Bike,Cloudy,20,65.2,No,No,Low
2024-05-07,East,569,Bus,Cloudy,29,62.2,No,No,Low
2025-09-12,Downtown,784,Bus,Rainy,20,52.6,No,Yes,Medium
2024-05-04,Downtown,475,Bus,Rainy,42,66.0,No,No,Medium
2024-09-01,North,694,Truck,Rainy,32,44.2,No,No,Medium
2024-05-30,Industrial,704,Car,Rainy,28,47.8,No,No,Medium
2026-04-04,North,964,Bike,Rainy,37,43.4,No,No,Medium
2024-07-09,West,639,Bike,Rainy,26,59.4,No,No,Medium
2025-03-21,Airport,561,Car,Sunny,19,49.6,No,No,Low
2025-12-25,South,840,Bike,Cloudy,29,39.4,No,No,Medium
2025-12-16,West,336,Bike,Rainy,36,62.6,No,Yes,Low
2025-12-31,East,567,Bus,Cloudy,41,49.3,No,No,Low
2024-05-29,West,580,Truck,Sunny,28,63.8,No,No,Low
2026-02-27,East,758,Bus,Cloudy,36,52.7,No,No,Low
2025-07-31,South,381,Bike,Sunny,39,70.8,No,No,Low
2024-08-11,East,272,Bus,Foggy,31,66.1,No,No,Low
2025-07-22,Airport,591,Bus,Sunny,19,55.4,Yes,Yes,Low
2026-01-30,North,594,Bus,Cloudy,34,53.2,No,No,Low
2024-02-10,Industrial,616,Bus,Sunny,31,56.4,No,No,Medium
2024-12-23,Downtown,578,Bike,Sunny,18,52.9,No,Yes,Low
2025-04-26,Downtown,615,Bike,Cloudy,31,59.4,No,No,Low
2024-03-08,Industrial,658,Truck,Sunny,18,47.7,No,No,Low
2025-06-09,South,898,Truck,Rainy,24,36.1,No,No,Medium
2025-03-04,North,176,Bus,Sunny,34,71.0,No,Yes,Low
2025-11-30,South,781,Bus,Foggy,21,44.8,No,No,Medium
2024-01-31,Airport,1084,Bike,Rainy,31,43.6,No,No,Medium
2024-01-10,Airport,663,Car,Sunny,18,58.5,No,No,Low
2024-09-27,Downtown,812,Car,Cloudy,28,42.5,No,No,Low
2026-01-16,East,366,Bike,Sunny,40,57.4,No,No,Low
2024-05-12,Downtown,1016,Truck,Sunny,31,44.4,No,No,Low
2026-01-18,Downtown,608,Truck,Rainy,40,52.7,No,No,Medium
2025-11-07,South,913,Bus,Foggy,25,43.5,No,No,Medium
2025-12-17,East,763,Bike,Sunny,24,42.5,No,No,Low
2024-03-30,Airport,768,Bus,Rainy,23,46.3,No,No,Medium
2024-02-11,East,692,Truck,Cloudy,26,60.3,No,Yes,Low
2025-12-24,Downtown,577,Bike,Sunny,22,55.9,No,No,Low
2025-12-20,Airport,581,Truck,Cloudy,19,59.8,No,No,Low
2025-02-20,East,453,Bike,Cloudy,39,67.9,No,No,Low
2026-03-27,Downtown,699,Truck,Rainy,32,47.0,No,No,Low
2025-02-02,West,475,Truck,Foggy,19,64.0,No,No,Low
2024-07-04,North,756,Bike,Rainy,18,49.8,No,No,Medium
2025-03-19,Downtown,876,Bus,Cloudy,36,44.0,No,No,Low
2025-12-04,East,991,Car,Rainy,36,47.4,No,No,High
2026-06-24,East,519,Car,Cloudy,19,67.2,No,No,Low
2026-02-05,Industrial,1154,Truck,Rainy,38,41.8,No,No,Medium
2025-06-08,West,441,Truck,Rainy,40,54.4,No,No,Low
2025-04-26,West,1119,Truck,Cloudy,41,36.2,No,No,Medium
2024-11-16,Industrial,745,Truck,Rainy,19,47.2,No,No,Medium
2024-05-18,Airport,668,Truck,Sunny,29,57.3,No,No,Low
2026-03-30,North,672,Truck,Cloudy,37,46.1,No,No,Low
2026-04-11,Airport,704,Bike,Sunny,42,58.8,No,No,Low
2025-03-02,Downtown,762,Bike,Cloudy,27,56.5,No,No,Low
2024-02-28,Industrial,501,Car,Rainy,30,58.0,No,No,Low
2025-11-04,Industrial,260,Car,Cloudy,23,67.6,No,No,Low
2024-11-25,North,755,Bus,Sunny,35,42.8,No,No,Low
2024-08-17,Airport,928,Bike,Sunny,40,44.9,No,No,Low
2024-10-18,North,439,Truck,Cloudy,22,69.4,No,Yes,Low
2024-03-17,Airport,824,Truck,Rainy,28,53.0,No,No,Low
2024-06-01,East,450,Car,Cloudy,27,65.0,No,Yes,Low
2024-10-07,Downtown,317,Bus,Sunny,37,63.3,No,No,Low
2025-11-24,Airport,454,Bike,Sunny,22,57.8,No,No,Low
2025-10-26,Industrial,664,Car,Sunny,40,45.4,No,No,Low
2025-01-14,Airport,747,Truck,Cloudy,24,55.1,No,Yes,Low
2025-05-26,Airport,818,Truck,Rainy,33,45.3,No,No,Medium
2026-01-10,South,793,Bike,Sunny,25,52.3,No,No,Low
2025-03-10,North,937,Bus,Sunny,28,46.5,No,No,Low
2025-04-13,East,394,Bike,Sunny,39,57.2,No,No,Low
2024-07-31,South,454,Truck,Cloudy,23,58.8,No,No,Low
2025-07-18,Industrial,443,Bus,Rainy,38,59.3,No,No,Medium
2025-01-21,North,267,Car,Sunny,20,74.3,Yes,No,Low
2026-06-05,North,362,Bus,Cloudy,26,58.5,No,No,Low
2024-10-19,South,1158,Bike,Rainy,23,29.7,No,No,Medium
2025-02-13,North,719,Car,Foggy,36,52.2,No,No,Medium
2025-03-01,South,747,Truck,Sunny,18,42.1,No,No,Low
2026-06-26,North,697,Truck,Rainy,32,58.1,No,No,Medium
2025-04-25,West,325,Truck,Sunny,37,69.0,No,Yes,Low
2025-04-24,East,355,Car,Sunny,32,66.8,No,No,Low
2025-02-12,Airport,814,Bus,Cloudy,39,51.4,No,No,Low
2024-05-02,Downtown,179,Truck,Sunny,31,76.8,No,No,Low
2025-07-09,Airport,492,Bus,Sunny,30,63.3,No,No,Low
2024-05-27,West,458,Bus,Rainy,26,64.7,No,No,Low
2025-01-17,South,424,Car,Rainy,37,63.0,No,No,Medium
2024-01-21,Downtown,593,Car,Cloudy,39,51.3,No,No,Low
2024-06-23,East,408,Car,Rainy,19,62.7,No,Yes,Low
2025-07-15,Industrial,683,Bike,Cloudy,27,45.7,No,No,Low
2024-03-09,Airport,816,Car,Sunny,33,50.4,No,No,Low
2026-01-13,South,957,Car,Sunny,23,40.7,No,No,Medium
2024-06-28,Downtown,798,Bus,Cloudy,37,48.1,No,No,Low
2025-11-21,Industrial,941,Truck,Cloudy,37,43.4,No,No,Medium
2026-05-01,North,911,Bike,Cloudy,26,40.6,No,No,Low
2024-10-15,South,973,Car,Sunny,19,44.1,No,No,Low
2024-07-11,Airport,1265,Bus,Rainy,30,35.4,No,No,High
2025-06-30,Industrial,764,Bike,Rainy,28,43.4,No,Yes,Medium
2024-11-04,Downtown,390,Truck,Cloudy,34,64.4,No,No,Low
2025-09-18,Downtown,618,Bus,Foggy,23,48.3,No,No,Medium
2025-03-30,South,599,Car,Cloudy,23,55.0,No,No,Low
2024-05-28,West,909,Car,Sunny,19,46.6,No,No,Low
2025-07-01,Industrial,841,Bike,Rainy,41,45.4,No,No,Medium
2024-03-19,Airport,889,Bike,Sunny,39,42.4,Yes,No,Medium
2025-12-10,Airport,606,Car,Rainy,26,62.8,No,No,Medium
2024-01-09,South,962,Bus,Rainy,33,36.5,No,No,High
2024-05-24,East,140,Truck,Cloudy,30,71.4,No,No,Low
2024-09-10,East,438,Truck,Cloudy,20,56.5,No,No,Low
2024-07-06,West,727,Car,Rainy,23,55.9,No,No,Medium
2025-05-30,West,473,Bike,Cloudy,33,61.1,No,No,Low
2025-06-09,Airport,643,Truck,Foggy,37,52.3,Yes,No,High
2026-06-30,South,923,Bike,Sunny,20,41.1,No,No,Medium
2025-01-20,West,734,Car,Sunny,34,51.6,No,No,Low
2025-09-10,Industrial,800,Truck,Sunny,29,52.0,No,No,Low
2025-12-23,North,640,Car,Foggy,31,54.4,Yes,No,High
2024-01-31,Downtown,370,Bike,Sunny,27,58.2,No,No,Low
2026-05-07,North,481,Bike,Sunny,27,63.8,No,No,Low
2024-07-11,North,861,Car,Sunny,23,52.6,No,No,Medium
2026-02-15,East,530,Car,Sunny,34,62.8,No,No,Low
2024-08-25,South,889,Truck,Sunny,35,41.4,No,No,Low
2024-05-22,Industrial,318,Bike,Sunny,37,75.3,No,Yes,Low
2024-06-28,North,372,Truck,Sunny,25,64.1,No,Yes,Low
2026-04-14,West,1043,Bike,Sunny,24,30.3,No,No,Medium
2026-06-07,West,771,Bike,Foggy,41,53.2,No,No,Medium
2025-03-13,Industrial,453,Truck,Sunny,30,60.9,No,No,Low
2024-01-07,East,291,Bus,Rainy,41,65.4,No,No,Medium
2024-08-21,Industrial,1175,Truck,Rainy,38,40.0,No,No,Medium
2024-12-16,North,1106,Bus,Rainy,38,28.8,No,No,Medium
2024-09-17,South,709,Truck,Rainy,22,47.6,No,No,Medium
2025-07-17,Downtown,420,Truck,Rainy,41,65.2,Yes,No,Medium
2024-10-24,West,813,Bus,Foggy,32,48.5,No,No,Low
2024-04-16,West,691,Car,Sunny,27,58.4,No,No,Low
2025-06-24,East,995,Car,Sunny,26,45.2,No,No,Medium
2026-02-03,North,831,Bus,Cloudy,27,48.8,No,Yes,Low
2025-07-01,East,910,Car,Sunny,25,43.6,No,No,Medium
2025-08-19,Airport,506,Truck,Foggy,31,61.8,Yes,No,Medium
2024-03-01,Industrial,800,Car,Sunny,18,47.0,No,No,Medium
2025-05-25,North,819,Bus,Sunny,28,41.2,No,No,Low
2025-07-07,Downtown,616,Truck,Rainy,24,61.4,No,No,Low
2024-05-12,East,543,Bike,Sunny,28,63.3,No,No,Low
2025-01-11,West,737,Truck,Sunny,37,53.5,No,No,Low
2024-12-16,North,498,Bike,Sunny,21,63.1,No,No,Low
2024-03-17,West,771,Truck,Rainy,39,42.2,No,No,Medium
2025-11-15,West,284,Bus,Rainy,21,65.6,No,Yes,Low
2024-11-02,South,199,Truck,Sunny,39,76.0,No,Yes,Low
2026-06-21,North,643,Car,Cloudy,19,57.3,No,No,Low
2024-06-25,Airport,1113,Bus,Rainy,18,32.5,No,No,High
2024-07-24,South,854,Car,Cloudy,20,38.8,No,No,Medium
2026-01-05,South,585,Bike,Cloudy,18,63.6,No,No,Low
2024-09-15,Airport,976,Bus,Rainy,20,35.0,No,No,Medium
2024-07-27,Industrial,500,Bus,Sunny,20,65.0,No,No,Low
2025-04-17,East,217,Car,Sunny,21,63.3,No,No,Low
2025-09-26,Industrial,885,Bus,Cloudy,27,45.6,Yes,No,High
2024-02-05,West,621,Car,Cloudy,36,60.2,No,No,Low
2026-04-08,North,347,Car,Rainy,36,62.1,No,No,Low
2025-11-17,South,630,Bike,Foggy,21,53.8,No,No,Medium
2026-06-21,East,443,Car,Foggy,40,69.3,No,No,Low
2024-01-12,Industrial,366,Car,Cloudy,33,67.4,No,No,Low
2024-04-24,North,940,Bus,Sunny,26,47.4,No,No,Low
2025-05-19,West,732,Bike,Rainy,33,46.7,No,No,Medium
2025-12-25,North,469,Bus,Sunny,21,59.2,No,No,Low
2025-10-19,Downtown,196,Car,Cloudy,42,78.2,No,No,Low
2024-07-11,East,745,Bus,Sunny,18,50.2,No,No,Low
2025-09-03,Industrial,1004,Bus,Rainy,24,32.8,No,No,Medium
2025-05-19,Industrial,77,Truck,Cloudy,33,69.9,Yes,Yes,Medium
2025-03-06,North,632,Bus,Sunny,30,61.7,No,No,Low
2024-10-19,Industrial,861,Bus,Cloudy,28,37.6,No,No,Medium
2025-05-19,West,829,Truck,Rainy,29,46.8,No,No,Medium
2024-11-19,West,630,Car,Rainy,24,51.8,No,No,Medium
2025-03-14,West,759,Bus,Cloudy,36,45.6,No,No,Low
2025-06-28,South,721,Bus,Sunny,31,51.2,No,No,Medium
2025-03-17,Industrial,201,Truck,Sunny,22,71.0,No,No,Low
2025-04-13,North,250,Bike,Cloudy,34,78.0,No,Yes,Low
2024-04-23,South,842,Car,Sunny,27,50.3,No,No,Low
2024-03-15,East,463,Car,Sunny,24,55.5,Yes,No,Medium
2025-09-14,Industrial,657,Car,Rainy,26,53.7,No,No,Medium
2026-01-29,North,424,Bike,Cloudy,42,69.0,No,No,Low
2024-09-30,South,594,Truck,Cloudy,36,61.2,No,No,Low
2024-01-30,Downtown,342,Car,Sunny,22,62.3,No,No,Low
2025-06-19,East,705,Truck,Cloudy,41,49.8,No,No,Low
2026-03-27,West,916,Truck,Cloudy,28,49.4,No,No,Low
2026-03-19,South,737,Car,Rainy,39,45.5,No,No,Low
2024-07-12,Airport,669,Truck,Rainy,25,61.2,No,No,Medium
2025-07-29,Airport,975,Bike,Rainy,23,43.0,No,Yes,High
2024-12-09,South,565,Bus,Cloudy,41,59.4,No,No,Low
2024-05-21,Airport,434,Bike,Rainy,31,64.6,No,No,Low
2025-05-27,Downtown,373,Bike,Foggy,40,71.1,No,No,Low
2024-10-04,West,960,Truck,Cloudy,28,46.6,No,No,Medium
2025-07-18,East,1237,Truck,Rainy,20,23.5,No,No,High
2024-04-02,East,519,Car,Sunny,38,63.2,No,No,Low
2026-01-25,Downtown,824,Truck,Rainy,27,41.0,No,No,Medium
2024-06-26,Industrial,429,Bus,Sunny,35,60.8,No,No,Low
2024-06-22,Airport,779,Bike,Rainy,36,46.8,No,No,Low
2024-05-21,East,541,Truck,Cloudy,20,54.4,No,No,Low
2026-05-05,Downtown,680,Truck,Sunny,41,47.8,Yes,No,Medium
2024-05-02,East,875,Truck,Sunny,21,53.0,No,No,Low
2024-03-02,South,644,Truck,Sunny,33,62.2,No,No,Medium
2026-05-28,Industrial,804,Bus,Sunny,27,54.8,No,No,Low
2024-01-05,West,242,Car,Cloudy,21,62.3,No,No,Low
2024-06-16,East,349,Car,Cloudy,18,71.0,No,No,Low
2026-01-06,North,636,Truck,Cloudy,39,49.6,No,No,Low
2026-04-29,Industrial,528,Bike,Sunny,18,57.9,No,No,Low
2025-06-16,Industrial,452,Bike,Rainy,36,54.9,No,No,Low
2026-03-30,West,879,Bus,Sunny,40,51.8,No,No,Low
2025-07-07,Industrial,970,Bus,Cloudy,27,41.2,No,No,Medium
2025-02-08,North,802,Bike,Cloudy,42,44.9,No,No,Medium
2024-04-15,South,336,Bike,Cloudy,19,68.6,No,No,Low
2026-02-11,North,254,Bike,Foggy,25,65.8,No,No,Low
2025-11-10,North,471,Truck,Foggy,40,61.2,Yes,No,Medium
2026-01-20,South,638,Car,Sunny,26,61.5,No,No,Low
2024-05-05,Industrial,307,Bus,Cloudy,18,70.7,No,No,Low
2025-02-13,West,230,Bus,Sunny,26,73.8,No,No,Low
2024-06-12,East,915,Bus,Rainy,33,40.4,No,No,Medium
2026-02-07,Downtown,1168,Car,Sunny,42,26.3,No,No,Medium
2025-07-10,South,934,Bus,Cloudy,24,34.6,No,No,Medium
2024-07-21,Airport,411,Bus,Cloudy,34,63.6,No,No,Low
2025-02-12,North,453,Truck,Cloudy,18,60.9,No,No,Low
2024-04-13,Airport,1113,Truck,Rainy,31,39.5,No,No,High
2024-01-17,East,803,Truck,Sunny,41,42.9,No,No,Low
2025-05-16,West,442,Bus,Cloudy,18,58.3,No,No,Low
2024-07-21,East,683,Truck,Cloudy,34,45.7,No,No,Low
2025-09-09,West,927,Bike,Rainy,24,36.9,No,No,High
2024-01-24,Downtown,930,Truck,Rainy,29,36.8,No,No,Medium
2024-05-10,East,884,Bike,Sunny,30,37.6,No,No,Medium
2025-10-23,South,823,Bike,Sunny,36,52.1,No,No,Low
2024-05-25,South,594,Car,Rainy,23,63.2,No,Yes,Low
2024-06-21,South,414,Truck,Cloudy,32,68.4,No,No,Low
2025-09-02,West,798,Truck,Rainy,36,49.1,No,No,Medium
2025-01-05,Industrial,105,Truck,Sunny,24,71.8,No,No,Low
2024-01-17,Industrial,982,Bike,Rainy,39,43.7,No,No,Medium
2025-11-03,Industrial,590,Bus,Sunny,34,54.4,No,No,Low
2024-03-07,East,629,Car,Rainy,18,62.8,Yes,No,High
2025-02-09,Downtown,607,Bike,Sunny,27,61.7,No,No,Medium
2026-06-26,Industrial,549,Bus,Cloudy,38,65.0,No,No,Low
2026-03-25,Industrial,952,Car,Cloudy,27,44.9,No,No,Medium
2024-04-20,South,552,Bike,Rainy,36,64.9,No,No,Low
2025-12-06,East,621,Car,Rainy,28,47.2,No,No,Medium
2025-02-02,Downtown,536,Bus,Sunny,32,66.6,No,No,Low
2025-05-29,South,961,Bus,Rainy,30,39.6,No,No,High
2024-02-11,Industrial,871,Truck,Sunny,36,49.2,No,No,Low
2025-02-06,North,752,Truck,Rainy,29,53.9,No,No,Medium
2024-12-03,North,538,Car,Cloudy,34,50.5,No,No,Low
2025-07-13,South,866,Truck,Sunny,27,38.4,No,No,Medium
2025-05-03,East,1044,Truck,Cloudy,39,32.2,No,No,Medium
2024-03-24,Downtown,652,Truck,Sunny,39,55.9,No,No,Low
2025-07-18,West,265,Car,Cloudy,27,77.4,Yes,No,Medium
2024-08-14,South,206,Bus,Rainy,30,70.8,No,No,Medium
2024-11-17,Downtown,593,Car,Sunny,24,51.3,No,No,Low
2024-03-11,Airport,766,Truck,Rainy,29,53.4,No,No,Low
2025-09-04,West,501,Car,Sunny,29,63.0,No,No,Low
2024-05-03,Industrial,983,Bus,Rainy,20,47.7,No,No,Medium
2025-05-09,Downtown,418,Truck,Cloudy,40,66.3,No,No,Low
2025-05-17,West,331,Bike,Sunny,22,64.8,No,No,Low
2025-08-13,North,272,Car,Cloudy,26,62.1,No,No,Low
2025-05-04,East,584,Bike,Sunny,40,48.6,No,No,Low
2025-02-13,Industrial,379,Bus,Rainy,41,63.8,No,No,Low
2025-02-01,Downtown,917,Bike,Sunny,21,36.3,No,No,Medium
2025-07-09,Industrial,1025,Bus,Rainy,39,38.0,No,No,High
2024-03-01,South,315,Bike,Cloudy,22,68.4,Yes,No,Medium
2025-09-06,Industrial,436,Car,Rainy,38,66.6,No,No,Medium
2024-02-19,Downtown,553,Truck,Sunny,24,65.9,No,Yes,Low
2025-02-18,Industrial,973,Car,Sunny,19,35.1,No,No,High
2025-05-26,Downtown,427,Bus,Sunny,36,66.9,No,No,Low
2025-08-27,South,509,Car,Sunny,26,64.6,No,No,Low
2025-07-24,West,420,Truck,Cloudy,37,64.2,No,Yes,Low
2025-11-12,Downtown,925,Truck,Cloudy,38,48.0,No,No,Medium
2024-11-19,Airport,462,Truck,Cloudy,37,54.5,No,No,Low
2025-02-04,North,852,Bike,Sunny,30,37.9,No,No,Medium
2026-03-12,North,476,Bike,Foggy,30,65.0,No,No,Low
2024-01-09,West,907,Bus,Sunny,37,48.7,No,No,Medium
2025-10-28,East,373,Truck,Sunny,39,62.1,No,No,Low
2025-01-07,North,474,Car,Rainy,23,57.0,No,No,Low
2026-04-27,Airport,529,Car,Sunny,37,62.8,No,No,Low
2025-04-08,South,377,Car,Sunny,41,62.9,No,No,Low
2024-07-11,West,368,Truck,Sunny,37,61.3,No,No,Low
2024-06-02,Industrial,571,Car,Sunny,36,57.2,No,No,Low
2026-01-12,Industrial,520,Car,Sunny,33,59.2,No,Yes,Low
2025-11-28,Airport,299,Bike,Cloudy,27,64.0,No,No,Low
2024-04-27,North,955,Bus,Sunny,39,35.8,No,No,High
2024-04-21,Downtown,666,Bike,Sunny,29,58.4,No,No,Low
2025-11-26,West,296,Bike,Cloudy,29,66.2,No,No,Low
